Plot_ID;Sub-plot_ID;Country_Name;Network;Institution;Link;Year_Established;Year_Census;PI_team;Confidential;Lat_cnt;Lon_cnt;Lat_sw;Lon_sw;Lat_nw;Lon_nw;Lat_se;Lon_se;Lat_ne;Lon_ne;Altitude;Slope_degree;Plot_area;Plot_shape;Forest_status;Min_DBH;H_Lorey_local;H_Lorey_Chave;H_Lorey_Feldpausch;H_max_Local;H_max_Chave;H_max_Feldpausch;AGB_local;AGB_local_Cred_2.5;AGB_local_97.5;AGB_Feldpausch;AGB_Feldpausch_Cred_2.5;AGB_Feldpausch_Cred_97.5;AGB_Chave;AGB_ChaveCred_2.5;AGB_ChaveCred_97.5;Wood_density;GSV;BA;Ndens;Reference;Other_Measurements;Biomass_processing_protocol;Status;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;96;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,922851;9,881236;-1,923169;9,881271;-1,922887;9,880920;-1,922816;9,881552;-1,922533;9,881201;;;0,25;50x50;;1;28,2;28,8;32,2;41,6;45,1;46,2;384,4;299,6;512,2;434,5;333,2;597;381,5;285,1;533,3;0,727283027;;27,68;524;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;97;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,922569;9,880885;-1,922887;9,880920;-1,922604;9,880569;-1,922533;9,881201;-1,922251;9,880850;;;0,25;50x50;;1;29,1;28,4;32,7;45,6;38,3;42,4;436,3;359,7;526,2;492,9;410,6;593,9;421,1;343,1;525,5;0,743969705;;30,69;440;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;98;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,922286;9,880534;-1,922604;9,880569;-1,922321;9,880218;-1,922251;9,880850;-1,921968;9,880499;;;0,25;50x50;;1;30,3;34,0;37,0;38,1;46,2;46,7;456,7;366,6;565,1;539,8;432,6;679,3;482;377,3;631,4;0,592010108;;39,69;432;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;99;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,922004;9,880183;-1,922321;9,880218;-1,922039;9,879867;-1,921968;9,880499;-1,921686;9,880148;;;0,25;50x50;;1;29,0;30,8;34,1;40,6;47,9;47,3;350,6;292,3;431;415,5;343,1;507,4;361,9;296,5;454,7;0,618099475;;31,59;432;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;100;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,921721;9,879832;-1,922039;9,879867;-1,921756;9,879516;-1,921686;9,880148;-1,921403;9,879797;;;0,25;50x50;;1;26,8;27,7;31,4;39,9;44,3;45,8;307,1;250,2;384,1;357,9;292,8;455,3;309,9;245,9;410,1;0,659272385;;26,58;492;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASN-02;0_0;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;6,556244;-2,215190;6,556017;-2,215414;6,556469;-2,215417;6,556020;-2,214962;6,556472;-2,214965;242;;0,25;50x50;Mature;10;20,6;20,1;22,2;34,0;30,9;35,6;160,0;139,3;184,6;171,6;150,2;195,1;156,0;136,1;178,8;0,6;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASN-02;0_1;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;6,556697;-2,215193;6,556469;-2,215417;6,556921;-2,215421;6,556472;-2,214965;6,556925;-2,214969;242;;0,25;50x50;Mature;10;26,5;24,1;26,9;46,2;37,4;42,0;255,2;205,7;328;259,6;210,2;325,3;232,0;188,7;297,0;0,612;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASN-02;1_0;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;6,556248;-2,214737;6,556020;-2,214962;6,556472;-2,214965;6,556023;-2,214510;6,556476;-2,214513;242;;0,25;50x50;Mature;10;24,5;22,2;24,8;52,6;33,5;38,3;247,2;211,4;297,7;250,8;214,4;295,7;224,8;192,1;266,2;0,619;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ASN-02;1_1;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;6,556700;-2,214741;6,556472;-2,214965;6,556925;-2,214969;6,556476;-2,214513;6,556928;-2,214516;242;;0,25;50x50;Mature;10;37;36,0;36,1;54,0;52,8;50,8;322,0;208,1;518,1;316,4;207,9;484,4;313,2;195,1;510,2;0,593;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAP-09;0_0;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;4,850094;-2,040685;;;;;;;;;;;0,25;;;10;26;28,7;27,9;38,6;40,8;40,0;358,4;307,2;418,1;384,4;327,0;459,3;388,4;326,0;468,9;0,667;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAP-09;0_1;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;4,850471;-2,040880;;;;;;;;;;;0,25;;;10;26,2;27,6;26,8;35,2;38,8;38,3;357,2;308;413,7;364,0;311,5;424,5;367,6;308,9;442,1;0,658;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAP-09;1_0;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;4,850151;-2,040440;;;;;;;;;120;;0,25;;;10;26,5;27,7;26,9;36,2;41,2;40,3;373,2;323,5;429,3;376,8;323,2;446,7;382,0;325,6;457,9;0,685;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAP-09;1_1;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;4,850544;-2,040555;;;;;;;;;;;0,25;;;10;29,2;29,9;29,1;44,2;40,3;39,5;470,8;408,2;542,6;472,4;402,9;545,6;478,8;405,3;570,4;0,656;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAP-10;0_0;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;4,797493;-2,049386;4,797254;-2,049598;4,797705;-2,049625;4,797281;-2,049148;4,797733;-2,049175;;;0,25;;;10;29,1;27,0;25,7;49,4;36,8;35,8;336,8;289,7;388,6;294,0;253,0;340,1;303,6;257,9;358,8;0,603;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAP-10;0_1;Ghana;AfriTRON;International collaboration;http://www.afritron.org;1993;2013;" Kofi Affum-Baffoe (Mensuration Unit, Forestry Commission of Ghana), Simon Lewis (Department of Geography, University College London; School of Geography, University of Leeds), Wannes Hubau (Africa Museum; School of Geography, University of Leeds), Ernest G Foli (Forestry Research Institute of Ghana FORIG) ";no;4,797945;-2,049414;4,797705;-2,049625;4,798157;-2,049652;4,797733;-2,049175;4,798184;-2,049202;;;0,25;;;10;31;30,8;29,1;44,2;46,6;43,6;356,4;300,4;425,7;332,8;278,1;405,9;349,2;285,4;432,0;0,662;;;;Lewis et al. 2013;;RepFOS_14Feb17_ForestPlots.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
